NCES District ID,State District ID,District Name,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Students*,Teachers*,Schools,Locale Code*,Locale*,Student Teacher Ratio*,Type,Status
2600281,MI-50906,Merritt Academy,Macomb County,59900 HAVENRIDGE RD,NEW HAVEN,MI,48048,1915,(586)749-6000,551.00000,63.35000,1.00000,41,Rural: Fringe,8.70000000,Charter,Open
2623670,MI-83070,Mesick Consolidated Schools,Wexford County,PO Box 275,Mesick,MI,49668,0275,(231)885-1200,563.00000,35.83000,2.00000,43,Rural: Remote,15.71000000,Regular Local,Open
2600262,MI-82967,Metro Charter Academy,Wayne County,34800 ECORSE RD,ROMULUS,MI,48174,1642,(734)641-3200,559.00000,32.04000,1.00000,21,Suburb: Large,17.45000000,Charter,Open
2623790,MI-38120,Michigan Center School District,Jackson County,400 S STATE ST,MICHIGAN CENTER,MI,49254,1237,(517)764-5778,1316.00000,74.47000,3.00000,23,Suburb: Small,17.67000000,Regular Local,Open
2600210,MI-50902,Michigan Collegiate,Macomb County,16911 EASTLAND ST,ROSEVILLE,MI,48066,2078,(586)779-8055,875.00000,43.44000,2.00000,12,City: Midsize,20.14000000,Charter,Open
2600969,MI-33911,Michigan Connections Academy,Ingham County,3950 HERITAGE AVE STE 100,OKEMOS,MI,48864,3344,(517)507-5390,1656.00000,73.54000,1.00000,21,Suburb: Large,22.52000000,Charter,Open
2600960,MI-84040,Michigan Department of Community Health,Ingham County,201 TOWNSEND ST,LANSING,MI,48913,0001,(517)335-0267,0.00000,0.00000,5.00000,21,Suburb: Large,†,State,Open
2600001,MI-84020,Michigan Department of Corrections,Ingham County,PO Box 30003,Lansing,MI,48909,7503,(517)373-0720,44.00000,0.00000,25.00000,32,Town: Distant,†,State,Open
2600004,MI-84010,Michigan Department of Human Services,Ingham County,PO Box 30037,Lansing,MI,48909,7537,(517)373-2000,41.00000,0.00000,2.00000,41,Rural: Fringe,†,State,Open
2601010,MI-82751,Michigan Educational Choice Center,Wayne County,20045 JOANN ST,DETROIT,MI,48205,1136,(313)314-3730,255.00000,16.00000,1.00000,11,City: Large,15.94000000,Charter,Open
2601070,MI-51905,Michigan Great Lakes Virtual Academy,Manistee County,50 FILER ST,MANISTEE,MI,49660,2727,(231)794-5999,3389.00000,187.77000,1.00000,33,Town: Remote,18.05000000,Charter,Open
2601114,MI-19900,Michigan International Prep School,Clinton County,8989 E Colony Road,Elsie,MI,48331,,(248)289-5521,1206.00000,46.45000,1.00000,42,Rural: Distant,25.96000000,Charter,Open
2600967,MI-63924,Michigan Mathematics and Science Academy,Macomb County,27300 Dequindre Road,Warren,MI,48092,,(586)353-2108,741.00000,58.00000,2.00000,12,City: Midsize,12.78000000,Charter,Open
2601112,MI-80900,Michigan Online School,Van Buren County,209 S STATE ST,GOBLES,MI,49055,9405,(269)216-6972,925.00000,38.00000,1.00000,42,Rural: Distant,24.34000000,Charter,Open
2600280,MI-84050,Michigan School for the Deaf,Genesee County,1235 W COURT ST,FLINT,MI,48503,5015,(810)257-1467,0.00000,20.00000,1.00000,13,City: Small,†,State,Open
2600972,MI-41925,Michigan Virtual Charter Academy,Oakland County,1620 E ELZA AVE,HAZEL PARK,MI,48030,2358,(616)309-1601,2895.00000,160.29000,1.00000,21,Suburb: Large,18.06000000,Charter,Open
2623830,MI-21135,Mid Peninsula School District,Delta County,5055 SAINT NICHOLAS 31ST RD,ROCK,MI,49880,9477,(906)359-4387,191.00000,14.55000,1.00000,42,Rural: Distant,13.13000000,Regular Local,Open
2600082,MI-33904,Mid-Michigan Leadership Academy,Ingham County,730 WEST MAPLE ST,LANSING,MI,48906,5086,(517)485-5379,348.00000,23.00000,1.00000,12,City: Midsize,15.13000000,Charter,Open
2680800,MI-56000,Midland County Educational Service Agency,Midland County,3917 JEFFERSON AVE,MIDLAND,MI,48640,3582,(989)631-5890,838.00000,35.84000,1.00000,13,City: Small,23.38000000,Specialized,Open
2623820,MI-56010,Midland Public Schools,Midland County,600 EAST CARPENTER ST,MIDLAND,MI,48640,5417,(989)923-5001,7436.00000,430.54000,13.00000,13,City: Small,17.27000000,Regular Local,Open
2623850,MI-81100,Milan Area Schools,Monroe County,100 BIG RED DR,MILAN,MI,48160,1582,(734)439-5050,1918.00000,122.65000,6.00000,41,Rural: Fringe,15.64000000,Regular Local,Open
2600297,MI-11904,Mildred C. Wells Preparatory Academy,Berrien County,248 9TH ST,BENTON HARBOR,MI,49022,4723,(269)926-2885,217.00000,7.70000,1.00000,23,Suburb: Small,28.18000000,Charter,Open
2623910,MI-79100,Millington Community Schools,Tuscola County,8664 DEAN DR,MILLINGTON,MI,48746,9694,(989)660-2451,1117.00000,58.73000,5.00000,42,Rural: Distant,19.02000000,Regular Local,Open
2624000,MI-68010,Mio-AuSable Schools,Oscoda County,1110 WEST 8TH ST,MIO,MI,48647,9140,(989)826-2404,496.00000,28.80000,2.00000,43,Rural: Remote,17.22000000,Regular Local,Open
2601045,MI-63928,Momentum Academy,Oakland County,60 S LYNN AVE,WATERFORD,MI,48328,3823,(248)682-5000,213.00000,14.00000,1.00000,21,Suburb: Large,15.21000000,Charter,Open
2624120,MI-61060,Mona Shores Public School District,Muskegon County,121 Randall Road,Norton Shores,MI,49441,,(231)332-8201,3876.00000,234.21000,6.00000,22,Suburb: Midsize,16.55000000,Regular Local,Open
2680820,MI-58000,Monroe ISD,Monroe County,1101 SOUTH RAISINVILLE RD,MONROE,MI,48161,9047,(734)322-2610,1176.00000,141.57000,4.00000,41,Rural: Fringe,8.31000000,Specialized,Open
2624150,MI-58010,Monroe Public Schools,Monroe County,PO Box 733,Monroe,MI,48162,0733,(734)265-3070,4614.00000,250.58000,8.00000,23,Suburb: Small,18.41000000,Regular Local,Open
2612960,MI-59045,Montabella Community Schools,Montcalm County,1390 E NORTH COUNTY LINE RD,BLANCHARD,MI,49310,9303,(989)427-5148,754.00000,52.13000,2.00000,43,Rural: Remote,14.46000000,Regular Local,Open
2624180,MI-61180,Montague Area Public Schools,Muskegon County,4855 EILERS RD,MONTAGUE,MI,49437,9159,(231)893-1515,1353.00000,85.99000,4.00000,41,Rural: Fringe,15.73000000,Regular Local,Open
2680830,MI-59000,Montcalm Area ISD,Montcalm County,621 NORTH NEW ST,STANTON,MI,48888,9459,(989)831-5261,464.00000,62.78000,5.00000,32,Town: Distant,7.39000000,Specialized,Open
2624420,MI-25260,Montrose Community Schools,Genesee County,PO Box 3129,Montrose,MI,48457,0829,(810)591-8811,1466.00000,85.60000,4.00000,41,Rural: Fringe,17.13000000,Regular Local,Open
2624540,MI-49070,Moran Township School District,Mackinac County,W1828 GROS CAP RD,SAINT IGNACE,MI,49781,9699,(906)643-7970,89.00000,7.26000,1.00000,42,Rural: Distant,12.26000000,Regular Local,Open
2624570,MI-46100,Morenci Area Schools,Lenawee County,788 COOMER ST,MORENCI,MI,49256,9501,(517)458-7501,535.00000,35.87000,2.00000,42,Rural: Distant,14.91000000,Regular Local,Open
2624600,MI-54040,Morley Stanwood Community Schools,Mecosta County,4700 NORTHLAND DR,MORLEY,MI,49336,9522,(231)856-4392,1065.00000,59.30000,3.00000,42,Rural: Distant,17.96000000,Regular Local,Open
2624630,MI-78060,Morrice Area Schools,Shiawassee County,111 EAST MASON,MORRICE,MI,48857,9695,(517)625-3142,481.00000,33.34000,2.00000,41,Rural: Fringe,14.43000000,Regular Local,Open
2624690,MI-50160,Mount Clemens Community School District,Macomb County,167 CASS AVE,MOUNT CLEMENS,MI,48043,2203,(586)461-3776,753.00000,46.32000,3.00000,21,Suburb: Large,16.26000000,Regular Local,Open
2600283,MI-50908,Mt. Clemens Montessori Academy,Macomb County,1070 HAMPTON RD,MOUNT CLEMENS,MI,48043,2955,(586)465-5545,269.00000,14.60000,1.00000,21,Suburb: Large,18.42000000,Charter,Open
2624720,MI-25040,Mt. Morris Consolidated Schools,Genesee County,12356 WALTER ST,MOUNT MORRIS,MI,48458,1749,(810)591-8760,1555.00000,85.43000,9.00000,21,Suburb: Large,18.20000000,Regular Local,Open
2624750,MI-37010,Mt. Pleasant City School District,Isabella County,720 NORTH KINNEY AVE,MOUNT PLEASANT,MI,48858,1757,(989)775-2301,3378.00000,234.00000,10.00000,32,Town: Distant,14.44000000,Regular Local,Open
2600315,MI-81908,Multicultural Academy,Washtenaw County,5550 PLATT RD,ANN ARBOR,MI,48108,9762,(734)677-0732,191.00000,14.65000,1.00000,21,Suburb: Large,13.04000000,Charter,Open
2624810,MI-02070,Munising Public Schools,Alger County,810 State Highway M28 West,Munising,MI,49862,1609,(906)387-2251,570.00000,39.05000,2.00000,33,Town: Remote,14.60000000,Regular Local,Open
2680850,MI-61000,Muskegon Area ISD,Muskegon County,630 HARVEY ST,MUSKEGON,MI,49442,4278,(231)767-7229,1534.00000,106.10000,3.00000,13,City: Small,14.46000000,Specialized,Open
2601088,MI-61906,Muskegon Covenant Academy,Muskegon County,125 CATHERINE AVE,MUSKEGON,MI,49442,3331,(231)720-3100,154.00000,5.50000,1.00000,13,City: Small,28.00000000,Charter,Open
2601029,MI-61905,Muskegon Heights Public School Academy System,Muskegon County,2441 Sanford Street,Muskegon Heights,MI,49444,,(231)830-3732,625.00000,21.00000,3.00000,22,Suburb: Midsize,29.76000000,Charter,Open
2680996,MI-61907,Muskegon Maritime Academy,Muskegon County,571 E APPLE AVE,MUSKEGON,MI,49442,3643,(231)903-5523,53.00000,4.00000,1.00000,13,City: Small,13.25000000,Charter,Open
2601067,MI-61900,Muskegon Montessori Academy for Environmental Change,Muskegon County,2950 MCCRACKEN ST,NORTON SHORES,MI,49441,3623,(231)766-7500,166.00000,7.50000,1.00000,22,Suburb: Midsize,22.13000000,Charter,Open
2624840,MI-61010,Muskegon Public Schools of the City of,Muskegon County,1458 5TH ST,MUSKEGON,MI,49441,,(231)720-2000,3353.00000,177.97000,7.00000,13,City: Small,18.84000000,Regular Local,Open
2600103,MI-55901,Nah Tah Wahsh Public School Academy,Menominee County,N14911 HANNAHVILLE ROAD B 1,WILSON,MI,49896,9612,(906)466-2952,185.00000,20.00000,1.00000,43,Rural: Remote,9.25000000,Charter,Open
2624960,MI-38130,Napoleon Community Schools,Jackson County,PO Box 308,Napoleon,MI,49261,0308,(517)905-5705,1320.00000,67.30000,4.00000,41,Rural: Fringe,19.61000000,Regular Local,Open
2625020,MI-52090,Negaunee Public Schools,Marquette County,101 SOUTH PIONEER AVE,NEGAUNEE,MI,49866,1609,(906)475-4157,1552.00000,90.42000,3.00000,33,Town: Remote,17.16000000,Regular Local,Open
2600213,MI-58901,New Bedford Academy,Monroe County,6315 SECOR RD,LAMBERTVILLE,MI,48144,9411,(734)744-8464,83.00000,5.00000,1.00000,21,Suburb: Large,16.60000000,Charter,Open
2600090,MI-41901,New Branches Charter Academy,Kent County,3662 Poinsettia Ave SE,Grand Rapids,MI,49508,5546,(616)243-6221,358.00000,22.20000,1.00000,12,City: Midsize,16.13000000,Charter,Open
2625140,MI-11200,New Buffalo Area Schools,Berrien County,PO Box 280,NEW BUFFALO,MI,49117,1540,(269)469-6010,536.00000,50.30000,3.00000,41,Rural: Fringe,10.66000000,Regular Local,Open
2601135,MI-50920,New Dawn Academy of Warren,Macomb County,8200 IRVING RD,STERLING HTS,MI,48312,4621,(855)800-7836,76.00000,5.74000,1.00000,21,Suburb: Large,13.24000000,Charter,Open
2625230,MI-50170,New Haven Community Schools,Macomb County,PO Box 482000,New Haven,MI,48048,2000,(586)749-5123,1442.00000,81.70000,4.00000,21,Suburb: Large,17.65000000,Regular Local,Open
2625290,MI-78070,New Lothrop Area Public Schools,Shiawassee County,PO Box 339,New Lothrop,MI,48460,0339,(810)638-5091,877.00000,49.04000,2.00000,41,Rural: Fringe,17.88000000,Regular Local,Open
2601075,MI-82713,New Paradigm College Prep,Wayne County,4001 29TH ST,DETROIT,MI,48210,2601,(313)852-1500,196.00000,5.00000,1.00000,11,City: Large,39.20000000,Charter,Open
2600998,MI-82735,New Paradigm Glazer-Loving Academy,Wayne County,1000 LYNN ST,DETROIT,MI,48211,1081,(313)833-1100,245.00000,2.00000,1.00000,11,City: Large,122.50000000,Charter,Open
2680860,MI-62000,Newaygo County RESA,Newaygo County,4747 WEST 48TH ST,FREMONT,MI,49412,7205,(231)924-0381,434.00000,60.61000,2.00000,41,Rural: Fringe,7.16000000,Specialized,Open
2625320,MI-62070,Newaygo Public School District,Newaygo County,360 S Mill Street,Newaygo,MI,49337,0820,(231)652-6984,1536.00000,84.95000,3.00000,32,Town: Distant,18.08000000,Regular Local,Open
2601017,MI-41929,NexTech High School,Kent County,801 BROADWAY AVE NORTHWEST STE 225,GRAND RAPIDS,MI,49504,4464,(616)458-4992,140.00000,6.00000,1.00000,12,City: Midsize,23.33000000,Charter,Open
2625400,MI-52015,NICE Community School District,Marquette County,300 SOUTH WESTWOOD DR,ISHPEMING,MI,49849,2922,(906)485-1021,1156.00000,74.60000,2.00000,41,Rural: Fringe,15.50000000,Regular Local,Open
2625560,MI-11300,Niles Community Schools,Berrien County,1 TYLER ST,NILES,MI,49120,3784,(269)683-0732,3303.00000,167.01000,11.00000,13,City: Small,19.78000000,Regular Local,Open
2600995,MI-50913,Noor International Academy,Macomb County,37412 DEQUINDRE RD,STERLING HEIGHTS,MI,48310,3503,(313)565-0507,160.00000,10.83000,1.00000,21,Suburb: Large,14.77000000,Charter,Open
2625650,MI-30050,North Adams-Jerome Public Schools,Hillsdale County,4555 KNOWLES RD,NORTH ADAMS,MI,49262,9709,(517)689-1701,376.00000,25.20000,2.00000,42,Rural: Distant,14.92000000,Regular Local,Open
2625680,MI-44090,North Branch Area Schools,Lapeer County,PO Box 3620,North Branch,MI,48461,,(810)688-3570,2382.00000,126.32000,4.00000,42,Rural: Distant,18.86000000,Regular Local,Open
2629220,MI-55115,North Central Area Schools,Menominee County,W5465 E 3RD ST,HERMANSVILLE,MI,49847,9604,(906)498-7737,326.00000,18.90000,3.00000,43,Rural: Remote,17.25000000,Regular Local,Open
2630480,MI-22045,North Dickinson County Schools,Dickinson County,W6588 STATE HIGHWAY M69,FELCH,MI,49831,8890,(906)542-9281,260.00000,15.72000,1.00000,43,Rural: Remote,16.54000000,Regular Local,Open
2625780,MI-32080,North Huron School District,Huron County,21 MAIN ST,KINDE,MI,48445,9760,(989)874-4100,318.00000,28.54000,1.00000,42,Rural: Distant,11.14000000,Regular Local,Open
2625800,MI-61230,North Muskegon Public Schools,Muskegon County,1600 MILLS AVE,MUSKEGON,MI,49445,3014,(231)719-4100,939.00000,59.41000,3.00000,22,Suburb: Midsize,15.81000000,Regular Local,Open
2600219,MI-73910,North Saginaw Charter Academy,Saginaw County,2332 TRAUTNER DR,SAGINAW,MI,48604,9593,(989)249-3105,561.00000,32.44000,1.00000,22,Suburb: Midsize,17.29000000,Charter,Open
2600153,MI-52901,North Star Montessori Academy,Marquette County,3030 WRIGHT ST,MARQUETTE,MI,49855,9649,(906)226-0156,190.00000,16.01000,1.00000,41,Rural: Fringe,11.87000000,Charter,Open
2625920,MI-45040,Northport Public School District,Leelanau County,104 S WING ST,Northport,MI,49670,9817,(231)386-5153,129.00000,17.42000,1.00000,43,Rural: Remote,7.41000000,Regular Local,Open
2600194,MI-25904,Northridge Academy,Genesee County,4100 Coldwater Road,FLINT,MI,48504,,(810)785-8811,225.00000,12.60000,1.00000,41,Rural: Fringe,17.86000000,Charter,Open
2625950,MI-41025,Northview Public Schools,Kent County,4365 HUNSBERGER AVE NE,GRAND RAPIDS,MI,49525,6128,(616)363-6861,3061.00000,190.41000,8.00000,21,Suburb: Large,16.08000000,Regular Local,Open
2625980,MI-82390,Northville Public Schools,Wayne County,405 W MAIN ST,NORTHVILLE,MI,48167,1577,(248)344-3508,7115.00000,384.77000,10.00000,21,Suburb: Large,18.49000000,Regular Local,Open
2626010,MI-38140,Northwest Community Schools,Jackson County,6900 RIVES JUNCTION RD,JACKSON,MI,49201,9404,(517)817-4721,3560.00000,201.90000,5.00000,23,Suburb: Small,17.63000000,Regular Local,Open
2680440,MI-28000,Northwest Education Services,Grand Traverse County,1101 RED DR,TRAVERSE CITY,MI,49684,4465,(231)922-6200,903.00000,182.37000,5.00000,33,Town: Remote,4.95000000,Specialized,Open
2626040,MI-22025,Norway-Vulcan Area Schools,Dickinson County,300 SECTION ST,NORWAY,MI,49870,1356,(906)563-9552,592.00000,32.67000,3.00000,41,Rural: Fringe,18.12000000,Regular Local,Open
2626100,MI-75100,Nottawa Community School,St. Joseph County,26438 M 86,STURGIS,MI,49091,9319,(269)467-7153,171.00000,12.20000,1.00000,42,Rural: Distant,14.02000000,Regular Local,Open
2626130,MI-63100,Novi Community School District,Oakland County,25345 TAFT RD,NOVI,MI,48374,2423,(248)449-1234,6655.00000,413.78000,10.00000,13,City: Small,16.08000000,Regular Local,Open
2626190,MI-63250,Oak Park School District of the City of,Oakland County,13900 GRANZON ST,OAK PARK,MI,48237,2756,(248)336-7706,3680.00000,187.89000,7.00000,21,Suburb: Large,19.59000000,Regular Local,Open
2600184,MI-39903,Oakland Academy,Kalamazoo County,6325 OAKLAND DR,PORTAGE,MI,49024,2589,(269)324-8951,163.00000,12.75000,1.00000,13,City: Small,12.78000000,Charter,Open
2601043,MI-63931,Oakland FlexTech High School,Oakland County,23801 Industrial Park Drive,Farmington Hills,MI,48335,,(248)426-8530,201.00000,12.80000,1.00000,13,City: Small,15.70000000,Charter,Open
2600217,MI-63912,Oakland International Academy,Wayne County,8228 Conant Street,DETROIT,MI,48211,1552,(248)327-7673,865.00000,44.00000,4.00000,11,City: Large,19.66000000,Charter,Open
2680880,MI-63000,Oakland Schools,Oakland County,2111 PONTIAC LAKE RD,WATERFORD,MI,48328,2736,(248)209-2000,2304.00000,99.70000,6.00000,21,Suburb: Large,23.11000000,Specialized,Open
2626220,MI-61065,Oakridge Public Schools,Muskegon County,275 SOUTH WOLF LAKE RD,MUSKEGON,MI,49442,3029,(231)788-7100,1880.00000,121.09000,5.00000,22,Suburb: Midsize,15.53000000,Regular Local,Open
2601068,MI-63909,Oakside Prep Academy,Oakland County,355 SUMMIT DR,WATERFORD,MI,48328,3366,(248)520-4255,1182.00000,68.25000,1.00000,21,Suburb: Large,17.32000000,Charter,Open
2600285,MI-17902,Ojibwe Charter School,Chippewa County,12099 W LAKESHORE DR,BRIMLEY,MI,49715,9318,(906)248-8600,144.00000,10.50000,1.00000,42,Rural: Distant,13.71000000,Charter,Open
2626280,MI-33170,Okemos Public Schools,Ingham County,4406 OKEMOS RD,OKEMOS,MI,48864,2553,(517)706-5007,4593.00000,280.04000,7.00000,21,Suburb: Large,16.40000000,Regular Local,Open
2601119,MI-28900,Old Mission Peninsula School,Grand Traverse County,2699 ISLAND VIEW RD,TRAVERSE CITY,MI,49686,9701,(231)252-0225,163.00000,13.50000,1.00000,42,Rural: Distant,12.07000000,Charter,Open
2600242,MI-82956,Old Redford Academy,Wayne County,17195 REDFORD ST,DETROIT,MI,48219,3259,(313)766-7615,987.00000,23.00000,3.00000,11,City: Large,42.91000000,Charter,Open
2626370,MI-23080,Olivet Community Schools,Eaton County,255 FIRST ST,OLIVET,MI,49076,9498,(269)749-9129,1265.00000,73.12000,3.00000,42,Rural: Distant,17.30000000,Regular Local,Open
2626400,MI-71050,Onaway Area Community School District,Presque Isle County,4549 M 33,ONAWAY,MI,49765,9623,(989)733-4950,541.00000,36.10000,3.00000,43,Rural: Remote,14.99000000,Regular Local,Open
2626430,MI-23490,Oneida Township S/D #3,Eaton County,8981 ONEIDA RD,GRAND LEDGE,MI,48837,7405,(517)541-8760,33.00000,3.00000,1.00000,41,Rural: Fringe,11.00000000,Regular Local,Open
2626490,MI-51060,Onekama Consolidated Schools,Manistee County,5016 MAIN ST,ONEKAMA,MI,49675,9701,(231)889-4251,304.00000,18.94000,1.00000,42,Rural: Distant,16.05000000,Regular Local,Open
2626520,MI-46110,Onsted Community Schools,Lenawee County,10109 Slee Rd,Onsted,MI,49265,0220,(517)467-2173,1219.00000,74.50000,3.00000,42,Rural: Distant,16.36000000,Regular Local,Open
2626550,MI-66050,Ontonagon Area School District,Ontonagon County,701 PARKER AVENUE,ONTONAGON,MI,49953,1415,(906)813-0614,275.00000,16.27000,1.00000,43,Rural: Remote,16.90000000,Regular Local,Open
2626760,MI-61190,Orchard View Schools,Muskegon County,35 SOUTH SHERIDAN DR,MUSKEGON,MI,49442,1440,(231)760-1310,2171.00000,120.50000,5.00000,41,Rural: Fringe,18.02000000,Regular Local,Open
2626970,MI-35010,Oscoda Area Schools,Iosco County,PO Box 694,Oscoda,MI,48750,,(989)739-2033,1149.00000,67.10000,2.00000,41,Rural: Fringe,17.12000000,Regular Local,Open
2627060,MI-03020,Otsego Public Schools,Allegan County,400 SHERWOOD ST,OTSEGO,MI,49078,1280,(269)694-7900,2363.00000,133.93000,6.00000,31,Town: Fringe,17.64000000,Regular Local,Open
2680900,MI-70000,Ottawa Area ISD,Ottawa County,13565 PORT SHELDON ST,HOLLAND,MI,49424,9241,(616)738-8940,1331.00000,112.90000,4.00000,41,Rural: Fringe,11.79000000,Specialized,Open
2600274,MI-03902,Outlook Academy,Allegan County,310 THOMAS ST,ALLEGAN,MI,49010,9158,(269)512-7880,57.00000,5.10000,2.00000,41,Rural: Fringe,11.18000000,Charter,Open
2627150,MI-19120,Ovid-Elsie Area Schools,Clinton County,8989 EAST COLONY RD,ELSIE,MI,48831,9724,(989)834-2271,1344.00000,79.76000,5.00000,42,Rural: Distant,16.85000000,Regular Local,Open
2627180,MI-32090,Owendale-Gagetown Area School District,Huron County,7166 EAST MAIN ST,OWENDALE,MI,48754,9601,(989)678-4261,151.00000,12.72000,2.00000,43,Rural: Remote,11.87000000,Regular Local,Open
2627210,MI-78110,Owosso Public Schools,Shiawassee County,645 ALGER AVE,OWOSSO,MI,48867,4601,(989)723-8131,2948.00000,165.86000,6.00000,32,Town: Distant,17.77000000,Regular Local,Open
2627240,MI-63110,Oxford Community Schools,Oakland County,10 N Washington St,OXFORD,MI,48371,,(248)969-5000,5649.00000,350.25000,10.00000,21,Suburb: Large,16.13000000,Regular Local,Open
2600068,MI-12901,Pansophia Academy,Branch County,52 ABBOTT AVE,COLDWATER,MI,49036,1430,(517)279-4686,433.00000,23.80000,1.00000,32,Town: Distant,18.19000000,Charter,Open
2600204,MI-38902,Paragon Charter Academy,Jackson County,3750 MCCAIN RD,JACKSON,MI,49201,7675,(517)750-9500,620.00000,37.44000,1.00000,23,Suburb: Small,16.56000000,Charter,Open
2600206,MI-39905,Paramount Charter Academy,Kalamazoo County,3624 SOUTH WESTNEDGE AVE,KALAMAZOO,MI,49008,2969,(269)553-6400,379.00000,26.99000,1.00000,13,City: Small,14.04000000,Charter,Open
2627420,MI-39130,Parchment School District,Kalamazoo County,520 NORTH ORIENT ST,KALAMAZOO,MI,49004,1757,(269)488-1050,1586.00000,94.64000,6.00000,22,Suburb: Midsize,16.76000000,Regular Local,Open
2601076,MI-82737,Pathways Academy,Wayne County,11340 E JEFFERSON AVE,DETROIT,MI,48214,3331,(313)209-3804,119.00000,4.00000,1.00000,11,City: Large,29.75000000,Charter,Open
2627660,MI-80160,Paw Paw Public School District,Van Buren County,119 JOHNSON RD,PAW PAW,MI,49079,1093,(269)415-5200,2191.00000,128.48000,5.00000,31,Town: Fringe,17.05000000,Regular Local,Open
2627690,MI-76180,Peck Community School District,Sanilac County,222 EAST LAPEER ST,PECK,MI,48466,9655,(810)378-5171,375.00000,26.25000,2.00000,42,Rural: Distant,14.29000000,Regular Local,Open
2627720,MI-24040,Pellston Public Schools,Emmet County,172 PARK ST,PELLSTON,MI,49769,9400,(231)539-8421,459.00000,37.80000,2.00000,42,Rural: Distant,12.14000000,Regular Local,Open
2601116,MI-82765,Pembroke Academy,Wayne County,19940 MANSFIELD ST,DETROIT,MI,48235,2332,(313)933-9727,348.00000,27.01000,1.00000,11,City: Large,12.88000000,Charter,Open
2627810,MI-13120,Pennfield Schools,Calhoun County,8587 PENNFIELD RD,BATTLE CREEK,MI,49017,8104,(269)961-9781,1986.00000,101.15000,5.00000,41,Rural: Fringe,19.63000000,Regular Local,Open
2627840,MI-64070,Pentwater Public School District,Oceana County,600 PARK ST,PENTWATER,MI,49449,9597,(231)869-4100,232.00000,19.84000,1.00000,42,Rural: Distant,11.69000000,Regular Local,Open
2627900,MI-78080,Perry Public Schools,Shiawassee County,2665 W Britton Rd,Perry,MI,48872,,(517)625-3108,967.00000,60.04000,3.00000,31,Town: Fringe,16.11000000,Regular Local,Open
2627960,MI-19125,Pewamo-Westphalia Community Schools,Clinton County,5101 SOUTH CLINTONIA RD,WESTPHALIA,MI,48894,9632,(989)587-5100,658.00000,37.59000,2.00000,42,Rural: Distant,17.50000000,Regular Local,Open
2628020,MI-17090,Pickford Public Schools,Chippewa County,333 S Pleasant Street,Pickford,MI,49774,0278,(906)647-6285,463.00000,29.86000,1.00000,42,Rural: Distant,15.51000000,Regular Local,Open
2628140,MI-47080,Pinckney Community Schools,Livingston County,2130 EAST M 36,PINCKNEY,MI,48169,8186,(810)225-3900,2132.00000,121.90000,6.00000,22,Suburb: Midsize,17.49000000,Regular Local,Open
2628170,MI-09090,Pinconning Area Schools,Bay County,605 WEST 5TH ST,PINCONNING,MI,48650,8706,(989)308-0500,1159.00000,61.03000,4.00000,42,Rural: Distant,18.99000000,Regular Local,Open
2628200,MI-67055,Pine River Area Schools,Osceola County,17445 PINE RIVER RD,LEROY,MI,49655,8366,(231)829-3841,974.00000,59.33000,3.00000,43,Rural: Remote,16.42000000,Regular Local,Open
2680997,MI-81915,Pittsfield Acres Academy,Washtenaw County,4377 TEXTILE RD,YPSILANTI,MI,48197,9018,(734)210-0660,21.00000,3.80000,1.00000,21,Suburb: Large,5.53000000,Charter,Open
2628500,MI-30060,Pittsford Area Schools,Hillsdale County,9304 HAMILTON RD,PITTSFORD,MI,49271,9856,(517)523-3481,356.00000,20.29000,2.00000,42,Rural: Distant,17.55000000,Regular Local,Open
2628530,MI-03010,Plainwell Community Schools,Allegan County,600 SCHOOL DR,PLAINWELL,MI,49080,1582,(269)685-5823,2623.00000,150.58000,6.00000,31,Town: Fringe,17.42000000,Regular Local,Open
2600125,MI-82904,Plymouth Educational Center Charter School,Wayne County,1460 EAST FOREST AVE,DETROIT,MI,48207,1000,(313)831-3280,435.00000,9.25000,1.00000,11,City: Large,47.03000000,Charter,Open
2601020,MI-82743,Plymouth Scholars Charter Academy,Wayne County,48484 N Territorial Road,Plymouth,MI,48170,,(734)459-6149,793.00000,37.82000,1.00000,21,Suburb: Large,20.97000000,Charter,Open
2628560,MI-82100,Plymouth-Canton Community Schools,Wayne County,454 SOUTH HARVEY ST,PLYMOUTH,MI,48170,1717,(734)416-2700,16294.00000,920.55000,25.00000,21,Suburb: Large,17.70000000,Regular Local,Open
2600156,MI-63906,Pontiac Academy for Excellence,Oakland County,196 CESAR E CHAVEZ AVE,PONTIAC,MI,48342,1094,(248)745-9420,551.00000,32.00000,1.00000,13,City: Small,17.22000000,Charter,Open
2628740,MI-63030,Pontiac City School District,Oakland County,47200 WOODWARD AVE,PONTIAC,MI,48342,5008,(248)451-6883,3402.00000,222.60000,10.00000,13,City: Small,15.28000000,Regular Local,Open
2628830,MI-74010,Port Huron Area School District,St. Clair County,2720 Riverside Drive,Port Huron,MI,48060,5013,(810)984-3101,7257.00000,447.39000,16.00000,23,Suburb: Small,16.22000000,Regular Local,Open
2628950,MI-39140,Portage Public Schools,Kalamazoo County,8107 Mustang Drive,PORTAGE,MI,49002,5433,(269)323-5000,8616.00000,487.66000,14.00000,13,City: Small,17.67000000,Regular Local,Open
